Order Date;Sales;Profit;Discount;Category;Region
2016-09-05;507.704.247.110.032;-522.091.526.600.531;0.23111371376529;Office Supplies;East
2017-11-26;837.476.696.078.356;-279.622.658.476.297;0.242876258319791;Furniture;Central
2017-08-15;112.626.610.558.633;-227.623.875.842.072;0.316505362533515;Office Supplies;Central
2016-05-19;479.742.066.708.989;-103.462.279.931.311;0.177690765104255;Furniture;South
2016-06-16;544.666.105.679.025;305.915.036.760.902;0.178543046454136;Technology;East
2016-01-17;4.964.847.671.061;-945.178.429.068.481;0.164753880191109;Furniture;Central
2014-07-16;284.144.540.460.123;510.328.546.226.466;0.0587716156025479;Technology;South
2017-05-21;936.169.819.549.894;-512.123.536.450.158;0.275450501930139;Technology;West
2015-02-02;360.804.860.816.067;268.487.662.112.296;0.111025935174579;Technology;West
2014-09-19;106.528.840.462.269;765.567.215.993.636;0.072881851159718;Office Supplies;East
2016-01-23;469.751.818.799.503;-322.600.754.431.185;0.222045473516462;Office Supplies;Central
2017-02-16;985.754.651.562.012;-139.345.203.012.352;0.266767790156166;Office Supplies;South
2015-12-15;240.894.886.076.719;143.821.538.771.656;0.0965392995143274;Office Supplies;South
2014-08-26;220.897.518.062.346;216.030.167.797.251;0.0764474392058381;Office Supplies;West
2014-04-14;156.118.925.333.801;878.514.904.147.819;0.0811298666934598;Office Supplies;West
2014-01-16;10.048.956.143.716;503.077.445.301.032;0.0977853200002566;Office Supplies;East
2015-06-07;418.552.794.113.069;459.399.185.205.898;0.128231297218968;Technology;Central
2017-08-25;97.471.628.901.615;-377.104.050.836.453;0.30453050899587;Furniture;East
2014-11-08;29.723.767.285.036;223.709.596.551.424;0.0680424628488714;Office Supplies;Central
2015-10-30;309.716.962.022.399;301.235.120.521.237;0.0822167266003453;Technology;Central
2014-11-07;12.812.263.206.196;263.439.938.034.681;0.0526559970606309;Technology;South
2016-09-21;599.619.859.482.043;-178.804.599.637.714;0.231065983558118;Furniture;East
2014-10-30;160.509.495.417.448;292.943.291.186.721;0.058610200160227;Furniture;South
2016-07-01;667.515.926.418.401;-2.044.295.586.482;0.197334428196948;Office Supplies;South
2016-12-13;560.560.989.168.472;535.973.463.439.181;0.197110858017963;Technology;West
2014-12-21;254.110.511.669.123;47.234.465.580.885;0.0624587903687965;Technology;Central
2017-01-21;791.181.565.165.468;-226.794.092.105.192;0.217353495613588;Furniture;South
2016-12-30;619.531.577.771.888;306.068.505.451.497;0.186641962984166;Technology;East
2016-11-12;699.906.495.828.271;745.284.399.876.728;0.1653607923252;Technology;South
2014-09-24;295.862.037.848.551;510.481.108.960.349;0.0749693968179976;Technology;East
2015-07-23;35.526.113.684.671;-384.794.348.008.987;0.139427801560927;Office Supplies;Central
2015-07-10;391.410.851.654.193;188.547.803.061.361;0.122595241765917;Office Supplies;East
2016-03-30;478.010.811.622.823;-870.609.314.214.212;0.158043200809934;Furniture;West
2016-01-14;686.956.101.686.257;-146.859.561.150.538;0.176098021938851;Furniture;Central
2016-11-08;684.262.162.264.028;-172.826.177.899.305;0.197021625439177;Furniture;Central
2015-09-26;228.588.634.313.509;29.182.716.836.593;0.113687443847966;Office Supplies;South
2016-12-06;71.824.867.562.332;-157.689.798.648.531;0.226311003979486;Technology;East
2017-04-30;731.364.211.107.222;-154.932.826.127.745;0.335459227496886;Office Supplies;West
2015-10-30;342.378.502.963.122;-305.694.198.082.107;0.142119232048986;Furniture;East
2017-01-19;760.821.983.695.051;-630.065.818.047.891;0.309679553865682;Technology;East
2015-04-27;210.159.880.685.142;830.358.930.377.927;0.140195795203632;Office Supplies;West
2016-12-27;462.421.678.910.642;-29.321.447.119.245;0.238944870176352;Office Supplies;Central
2017-06-12;106.901.107.659.485;-427.389.072.119.717;0.292527104282359;Furniture;South
2017-06-02;757.096.227.649.677;-461.073.644.502.537;0.211898805807132;Technology;East
2016-10-05;479.134.364.623.864;-12.485.565.046.235;0.218782779364291;Furniture;South
2016-12-12;732.367.502.676.115;-141.391.393.300.297;0.180621519324869;Furniture;East
2017-01-29;101.006.431.790.864;-129.839.396.584.402;0.293587908673204;Technology;Central
2014-09-08;229.200.768.396.087;-297.498.543.031.003;0.0880936510398463;Furniture;East
2017-10-08;909.732.117.510.369;-327.542.083.721.898;0.227766862690165;Technology;West
2017-12-16;113.716.786.470.093;-440.072.643.188.452;0.206470283791169;Technology;West
2014-11-07;265.363.120.048.615;-396.075.015.784.516;0.0821785795395119;Furniture;South
2014-02-17;158.031.792.351.963;122.858.900.536.959;0.0655219861631204;Office Supplies;East
2014-08-19;263.199.457.739.631;309.544.730.362.589;0.0980080236025464;Technology;West
2015-08-31;467.902.696.678.388;356.873.064.357.172;0.142796921721074;Technology;South
2016-08-30;470.761.680.732.218;-140.565.092.262.312;0.152739158300138;Office Supplies;Central
2016-03-14;558.776.438.183.489;-219.288.388.901.167;0.167230740713491;Office Supplies;Central
2015-05-17;331.599.413.049.324;-223.558.423.442.521;0.124169521000667;Furniture;West
2015-01-28;464.784.849.381.008;401.955.662.171.856;0.120594639929601;Technology;East
2017-05-08;729.817.289.511.285;-13.178.175.665.886;0.331637078940283;Office Supplies;West
2014-09-12;193.847.765.993.598;230.587.560.914.112;0.0616378147594382;Furniture;South
2016-01-12;770.629.927.039.338;-494.251.115.271.343;0.224716175008138;Office Supplies;South
2014-09-21;274.612.433.286.244;207.496.680.932.862;0.0586615706295808;Office Supplies;South
2015-03-06;317.123.086.391.928;101.164.501.932.376;0.114987046731504;Office Supplies;East
2017-04-04;114.539.539.668.927;-142.682.924.191.073;0.234354034498753;Office Supplies;East
2016-10-21;40.594.046.009.086;-102.055.358.028.838;0.198553331196242;Furniture;South
2017-03-09;910.893.031.065.399;-289.631.149.855.427;0.253618246377437;Furniture;Central
2014-01-12;247.514.510.187.826;-125.722.227.737.994;0.0908074905073894;Furniture;South
2017-06-28;890.686.747.804.874;-265.938.828.523.508;0.236180210982103;Furniture;Central
2016-04-16;757.608.305.097.246;-493.117.138.125.834;0.190220438641388;Office Supplies;Central
2016-08-15;764.344.075.197.732;227.534.875.905.594;0.19210003917284;Technology;South
2015-04-13;491.329.724.721.362;-655.134.947.115.481;0.0867872326792639;Furniture;South
2015-01-29;480.081.718.105.736;-283.486.568.750.748;0.117681562344533;Furniture;Central
2016-08-10;647.961.854.863.409;419.406.584.301.993;0.155020804963832;Technology;East
2015-05-23;404.694.183.995.142;-467.924.895.786.075;0.131284174678081;Furniture;West
2014-01-21;282.720.150.717.908;410.992.449.063.486;0.0686683699637863;Technology;West
2017-12-13;972.548.437.941.182;-1.411.557.222.656;0.31597117996114;Technology;Central
2015-08-04;252.040.733.912.189;560.199.628.543.339;0.103163266091985;Office Supplies;East
2014-11-27;185.641.945.932.014;206.224.760.659.159;0.0564443752049769;Office Supplies;South
2017-03-31;816.600.338.986.698;-957.469.801.641.107;0.255172942377372;Office Supplies;Central
2016-09-01;49.866.342.328.592;-115.798.838.218.452;0.226223698455394;Furniture;West
2016-04-01;5.089.139.695.385;-176.530.145.518.445;0.167402167601119;Office Supplies;South
2017-12-13;818.565.894.352.322;-300.482.178.562.996;0.293917382999357;Furniture;Central
2015-07-06;443.389.287.788.605;17.086.877.523.998;0.142801206690581;Office Supplies;East
2015-07-19;47.195.559.133.101;240.793.604.725.453;0.125261771678276;Office Supplies;Central
2015-04-08;2.779.937.682.883;324.682.812.014.075;0.1325473178982;Technology;South
2017-11-17;103.512.479.106.245;-118.461.059.172.714;0.305285256024312;Technology;West
2016-03-22;463.167.421.406.689;-123.710.983.451.054;0.234893564506213;Furniture;East
2014-02-11;274.928.965.676.177;150.646.254.318.248;0.0905849728071683;Office Supplies;East
2017-05-29;111.110.402.321.736;-402.238.384.584.612;0.277493777639054;Furniture;South
2016-10-05;772.483.456.000.976;-190.025.652.589.355;0.206631755094555;Furniture;West
2016-03-07;670.965.482.810.928;-820.159.875.183.828;0.246475067676684;Office Supplies;South
2017-08-12;110.991.571.702.781;-169.955.977.153.907;0.242113118733344;Office Supplies;West
2017-11-16;106.951.068.557.867;-214.265.033.216.983;0.321928976461889;Office Supplies;Central
2014-12-19;134.413.959.195.383;229.811.837.813.833;0.0744280288086938;Technology;South
2017-10-11;855.658.321.884.652;-286.284.212.456.321;0.256435659813841;Furniture;Central
2015-07-22;204.447.008.401.566;253.960.401.291.939;0.121154808392644;Technology;West
2017-04-05;103.484.677.426.482;-177.968.750.435.253;0.291789078858465;Office Supplies;Central
2017-03-02;103.024.450.539.864;-799.855.559.042.705;0.232519783721187;Technology;South
2016-04-16;507.598.417.833.595;-107.320.951.262.225;0.209683189595533;Furniture;Central
2017-12-29;977.565.399.210.827;-100.769.924.011.971;0.235764341627198;Office Supplies;East
2015-01-31;491.872.386.883.822;-378.210.330.307.015;0.127659854914263;Furniture;West
2016-07-01;79.009.851.870.179;-488.852.521.924.858;0.204534720679173;Office Supplies;East
2014-05-31;166.859.065.525.744;-158.367.198.140.544;0.068650950927446;Furniture;South
2015-11-20;473.973.394.331.378;753.521.224.294.188;0.0887611265279557;Technology;South
2014-05-08;276.696.761.646.037;397.008.905.616.231;0.0754020329848584;Technology;South
2014-09-25;254.520.023.276.766;277.278.960.531.301;0.0673902620912307;Furniture;South
2015-08-11;297.634.709.339.769;188.253.841.622.921;0.120153201387663;Office Supplies;West
2014-01-23;135.557.748.865.172;157.313.022.857.252;0.0520841235943447;Office Supplies;East
2017-10-28;718.452.882.553.304;-212.640.708.797.875;0.248995820970905;Furniture;Central
2017-02-17;766.520.651.990.577;-840.098.153.499.208;0.250495417808995;Office Supplies;Central
2016-05-16;555.001.241.198.047;19.913.824.170.079;0.18589825797467;Technology;South
2015-09-23;217.709.090.456.566;248.361.983.317.221;0.11657848854428;Technology;West
2017-04-15;113.902.822.182.114;-286.681.418.520.691;0.205036969865703;Furniture;South
2017-11-15;101.584.408.760.356;-60.938.384.963.148;0.259114114972033;Technology;East
2014-09-24;208.704.906.774.271;381.511.605.580.383;0.0754940181476418;Technology;Central
2015-08-29;330.354.429.977.335;186.760.776.548.545;0.0848240628668433;Office Supplies;East
2017-09-23;110.595.601.290.763;-469.132.988.124.016;0.309002368081;Furniture;West
2016-12-11;603.480.553.564.329;-151.342.067.060.387;0.197018140349638;Furniture;West
2017-02-03;10.741.802.590.828;-175.810.046.191.835;0.254952939406993;Office Supplies;West
2015-08-03;423.962.851.630.436;40.203.993.615.635;0.138938109476021;Technology;Central
2016-12-27;685.815.179.067.792;-407.754.392.037.138;0.247136267482766;Technology;West
2014-06-21;295.661.035.467.893;202.136.159.644.433;0.0990525884015071;Office Supplies;West
2014-11-07;17.821.030.819.421;1.617.234.357.332;0.0681025961213693;Furniture;East
2014-01-02;10.152.589.465.062;174.957.289.208.129;0.063717691036947;Technology;Central
2016-05-18;46.703.167.681.052;-227.841.386.757.687;0.167707153315428;Office Supplies;Central
2016-07-06;712.442.584.764.182;-128.267.046.658.912;0.188436951849631;Furniture;East
2016-12-22;490.608.639.819.746;-129.773.780.551.459;0.214936923897267;Furniture;Central
2015-10-26;216.855.075.438.763;12.975.028.956.201;0.125142369421291;Office Supplies;South
2014-03-09;103.027.471.765.992;109.729.684.348.352;0.0807986228675371;Office Supplies;Central
2016-08-08;438.165.824.655.579;-107.664.175.869.996;0.238673142856838;Furniture;West
2014-10-17;239.457.331.863.279;153.550.562.106.959;0.0836928220466815;Office Supplies;East
2016-01-12;687.764.279.169.982;-13.578.274.163.446;0.195519430286309;Furniture;West
2014-06-10;129.623.318.861.926;23.080.355.885.973;0.0605541682944004;Technology;West
2017-08-30;717.060.086.207.709;-229.007.254.754.314;0.236885397702035;Furniture;South
2015-02-07;300.005.811.681.734;289.749.270.555.548;0.132034255803404;Technology;West
2017-12-09;111.832.002.530.508;-117.760.973.780.886;0.257888568563724;Technology;South
2015-06-24;369.185.461.231.192;-423.877.016.253.126;0.145191779988577;Furniture;East
2017-05-23;716.765.812.087.951;-224.513.502.103.779;0.221393477304443;Furniture;West
2014-05-23;228.383.097.490.672;-0.399803231682657;0.0564377116920333;Furniture;South
2017-10-13;918.601.235.273.061;-129.252.990.456.976;0.344571684188469;Technology;East
2016-06-06;665.384.308.654.643;-918.534.373.522.189;0.159580415351598;Furniture;West
2017-09-10;101.904.328.654.608;-172.314.253.047.771;0.320660369299249;Office Supplies;Central
2015-04-10;334.882.813.942.654;742.275.651.341.259;0.137553827548035;Office Supplies;Central
2014-10-26;116.985.467.828.999;680.863.048.409.282;0.087241424692785;Office Supplies;East
2015-09-16;21.667.047.698.236;28.745.355.004.827;0.0995244491872062;Technology;East
2017-08-05;115.823.001.488.599;-138.633.040.784.846;0.273184524721056;Office Supplies;West
2017-06-03;970.870.335.896.357;-381.647.436.048.665;0.316048556141344;Furniture;West
2017-04-16;806.646.002.499.634;-854.578.227.495.145;0.270181609151605;Technology;East
2017-05-21;857.189.853.106.134;-374.185.579.359.948;0.32300075404087;Furniture;East
2016-02-06;607.724.414.898.143;-50.192.542.023.869;0.215935963788037;Office Supplies;Central
2015-05-23;345.022.325.190.355;472.824.529.834.499;0.0968274691587927;Technology;West
2015-04-16;442.115.858.332.764;130.107.737.453.405;0.12499325551464;Office Supplies;West
2015-10-20;210.602.401.824.498;299.349.656.654.273;0.104714816509642;Technology;South
2017-12-07;973.241.084.930.383;-314.262.493.457.387;0.239521269163949;Furniture;East
2017-03-21;106.845.390.029.464;-455.843.883.539.927;0.343441813011456;Furniture;West
2014-11-22;140.008.413.793.152;223.556.339.102.976;0.0707265492914471;Technology;South
2017-11-09;109.800.758.956.561;-38.757.798.400.222;0.249162831611941;Furniture;Central
2016-05-31;532.214.889.898.154;-122.104.956.734.435;0.22311031530817;Furniture;South
2015-04-17;310.756.714.306.822;-168.331.387.164.849;0.115452583499454;Furniture;West
2016-11-16;405.905.768.557.554;106.346.474.705.445;0.19434195408795;Technology;West
2014-04-05;105.733.636.357.588;928.974.613.779.015;0.0832518043872832;Office Supplies;Central
2014-02-04;141.729.497.708.878;168.983.270.670.748;0.0564401008776013;Office Supplies;East
2015-05-08;218.471.856.746.042;0.445456350848115;0.13431480958757;Office Supplies;West
2016-07-02;561.573.370.893.182;941.437.645.729.756;0.212412515840802;Technology;West
2015-06-20;385.961.710.942.213;-412.222.471.497.776;0.107719993899149;Furniture;East
2015-04-18;483.738.018.455.732;-589.872.456.134.739;0.136691074245209;Furniture;East
2015-03-17;486.473.856.066.229;319.956.626.005.544;0.137341851082747;Technology;East
2016-06-22;455.707.143.149.114;-101.252.695.442.648;0.214015540063981;Furniture;South
2017-09-02;778.285.767.809.835;-100.506.604.890.029;0.332359760887185;Technology;South
2016-05-31;544.441.902.700.906;-15.099.914.561.446;0.247065991882415;Furniture;West
2014-10-26;271.382.907.688.197;207.245.461.458.708;0.0754841615216234;Office Supplies;South
2015-08-25;204.403.625.815.641;-230.674.476.405.869;0.144445767952332;Furniture;West
2015-07-19;463.069.888.676.006;54.744.945.627.344;0.124668531807222;Technology;West
2016-06-29;551.190.715.278.933;-168.718.508.675.192;0.248551880568748;Furniture;Central
2016-12-08;506.455.458.101.464;-127.849.225.801.336;0.221132576305448;Furniture;East
2017-03-23;713.414.412.841.531;-208.302.179.211.117;0.209924708341384;Furniture;South
2015-12-25;453.668.208.268.596;214.042.298.935.453;0.116985093404176;Office Supplies;Central
2016-11-14;410.892.707.686.521;-115.856.981.445.562;0.241615412387563;Furniture;Central
2017-11-02;825.158.432.041.467;-701.613.245.461.876;0.257361401427483;Technology;Central
2015-06-02;42.978.813.454.154;-420.882.189.768.261;0.135490594158481;Furniture;West
2014-09-04;143.860.213.034.737;-0.0399250005268215;0.0859724461855064;Furniture;West
2016-01-09;53.122.851.302.423;-132.986.220.293.837;0.223765621417665;Furniture;Central
2015-09-18;445.003.334.313.262;660.420.065.284.359;0.083034696618706;Technology;East
2014-08-19;2.766.546.357.447;521.494.291.699.221;0.0546444218954782;Technology;East
2014-05-09;234.086.946.649.754;233.844.292.866.688;0.0692923301578471;Office Supplies;West
2015-11-15;470.339.433.119.257;264.834.090.024.472;0.106107381640376;Office Supplies;West
2016-07-22;7.363.015.575.747;330.090.440.733.287;0.190058705107996;Technology;Central
2015-04-17;4.346.357.784.524;937.001.677.158.253;0.117173924087344;Office Supplies;Central
2014-01-11;174.061.363.781.675;127.104.394.439.741;0.0598591820076219;Office Supplies;Central
2015-07-06;404.366.739.953.136;-30.542.122.115.526;0.116920270045799;Furniture;South
2014-06-07;218.784.538.614.126;170.007.619.580.098;0.0533311174061253;Office Supplies;West
2016-08-28;432.282.910.831.582;-213.645.056.031.168;0.151695737760574;Office Supplies;West
2016-12-20;461.719.639.683.349;-746.208.689.507.178;0.177237952525637;Furniture;South
2017-11-29;716.101.720.958.592;-52.868.774.552.853;0.229021311880993;Technology;South
2015-07-21;379.228.756.397.419;-770.171.070.517.593;0.0882591311296604;Furniture;West
2015-06-28;477.155.069.927.265;528.352.642.722.201;0.110132140303081;Technology;Central
2017-03-05;111.419.580.360.859;-150.949.856.174.403;0.320219333678061;Technology;East
2014-04-02;261.531.185.517.568;-723.979.709.981.298;0.0797830477477547;Furniture;West
2015-07-01;223.061.416.692.975;193.274.856.708.613;0.0848154294409635;Office Supplies;South
2014-05-27;167.288.832.312.243;18.718.457.406.873;0.098079785025249;Technology;Central
2015-05-12;396.820.181.345.892;198.355.236.655.673;0.117622560953957;Office Supplies;South
2017-08-01;771.608.994.723.974;-433.570.699.205.436;0.246249608097544;Technology;East
2014-05-03;17.700.289.616.612;130.629.818.988.173;0.0615119702559036;Office Supplies;East
2015-02-17;332.708.730.639.278;-462.647.418.873.974;0.137888406308346;Furniture;West
2017-07-03;827.860.369.906.059;-366.405.915.947.901;0.319660500482309;Furniture;East
2016-04-15;674.192.414.530.989;-168.870.724.628.233;0.242150379280104;Furniture;Central
2014-09-11;158.872.516.062.236;207.213.775.566.764;0.0680519412564011;Technology;Central
2017-06-27;101.139.905.565.547;-994.384.385.651.127;0.318204999029861;Technology;South
2017-05-25;727.438.362.583.372;-272.595.543.340.701;0.308577879071821;Furniture;East
2016-12-04;748.614.622.441.394;-150.097.556.897.293;0.221920688608867;Technology;West
2017-11-15;998.960.501.037.812;-438.900.531.770.888;0.325867527665023;Furniture;Central
2017-05-20;758.502.345.304.739;-258.787.761.645.757;0.259781587607836;Furniture;East
2015-07-03;348.079.331.565.721;111.316.713.991.915;0.0862969711719154;Office Supplies;East
2016-01-09;5.979.339.566.182;-144.200.969.883.924;0.189710444167515;Furniture;West
2015-10-29;408.282.295.018.935;19.631.889.515.023;0.14754805234391;Technology;East
2015-11-03;424.792.922.601.248;357.378.168.808.416;0.127361225686749;Technology;South
2017-10-24;115.242.515.778.686;-441.358.895.946.989;0.312804516631865;Furniture;Central
2015-05-26;421.504.351.885.231;-63.728.928.565.699;0.141871202349613;Furniture;Central
2014-09-08;189.628.404.670.652;575.029.169.006.389;0.0559067611894964;Furniture;South
2015-10-23;346.346.001.581.938;-38.066.005.078.206;0.13460532731325;Furniture;South
2014-08-06;274.901.831.129.432;517.603.612.505.114;0.0523168009709525;Technology;West
2014-05-05;291.720.555.180.091;443.816.722.104.448;0.0883457876179325;Technology;East
2014-10-09;264.170.489.993.967;-62.535.900.484.715;0.0890792118704456;Furniture;South
2017-03-19;919.326.956.873.178;-355.765.513.174.404;0.313128008004255;Furniture;Central
2016-06-28;460.100.850.144.333;-109.148.689.272.812;0.212107451844905;Furniture;West
2016-01-09;689.217.383.100.741;-571.255.309.453.295;0.15097260041399;Office Supplies;East
2016-09-18;754.791.304.023.838;-157.571.412.440.537;0.187906809444778;Furniture;West
2016-02-29;633.135.596.673.176;-16.878.708.613.619;0.224675501124805;Furniture;East
2015-01-25;36.451.912.440.092;-239.474.578.190.525;0.101688481474983;Furniture;Central
2017-12-06;113.627.465.909.596;-429.851.314.328.021;0.307330321060497;Furniture;West
2014-07-30;139.049.639.948.301;203.678.487.569.499;0.0542262233120983;Technology;Central
2014-04-19;259.681.296.290.018;533.476.103.946.284;0.0535798647827511;Technology;Central
2014-08-19;110.263.648.670.302;134.675.735.605.145;0.0928053275722119;Technology;East
2016-03-06;527.026.744.030.579;-624.692.712.643.821;0.235918423583488;Office Supplies;Central
2015-08-04;216.616.783.055.424;141.025.683.289.651;0.0873520293144696;Office Supplies;West
2015-01-21;302.282.385.099.236;-43.978.165.178.996;0.136863474440602;Furniture;West
2014-01-05;236.417.105.487.566;22.471.948.356.885;0.0662856168769533;Office Supplies;Central
2016-07-19;575.629.847.781.699;-150.200.493.759.315;0.206751006273664;Furniture;East
2014-09-27;287.022.436.869.253;-767.548.549.297.564;0.082060825353684;Furniture;West
2015-04-24;284.063.073.152.166;203.233.082.922.761;0.143709004341396;Technology;West
2017-05-09;725.380.742.089.066;-315.323.778.202.494;0.346366364900877;Furniture;East
2017-08-24;113.825.293.539.642;-48.645.978.987.629;0.343394082655544;Furniture;West
2014-12-09;281.458.898.872.364;415.041.368.196.824;0.0614360169689444;Technology;Central
2014-10-06;195.779.043.527.053;232.630.704.886.788;0.0874619659111236;Technology;Central
2017-07-05;118.858.024.157.499;-904.237.091.791.196;0.248350182790089;Technology;East
2014-04-24;217.589.434.087.723;276.069.911.604.745;0.0923928059580775;Technology;East
2016-01-03;564.442.370.366.858;-232.788.793.519.644;0.186948592989244;Office Supplies;East
2015-05-25;486.200.813.029.021;171.524.564.571.136;0.105184808250973;Office Supplies;West
2015-01-12;341.572.348.225.432;271.563.330.638.026;0.100229803306379;Office Supplies;South
2017-07-02;865.712.932.583.151;-336.287.948.029.584;0.321001517135411;Furniture;East
2017-05-17;843.219.321.853.091;-123.993.922.158.369;0.301619017944101;Office Supplies;Central
2017-10-07;865.536.634.701.158;-149.900.378.300.447;0.222090663857009;Technology;South
2017-10-30;782.651.861.557.499;-28.128.943.261.969;0.297736078699678;Furniture;West
2017-11-20;109.460.919.099.047;-386.634.530.677.335;0.265385212584413;Furniture;South
2017-02-27;109.553.751.658.807;-442.243.778.575.197;0.233766089599626;Technology;West
2017-07-10;806.055.153.502.766;-588.801.440.680.449;0.245736589920761;Technology;Central
2017-09-12;728.319.602.866.196;-110.762.078.261.211;0.271649085804831;Office Supplies;West
2016-06-20;537.248.064.750.429;-440.229.910.699.547;0.223870255866797;Technology;East
2014-11-17;140.385.243.339.088;185.207.121.375.889;0.0872447403018129;Technology;Central
2015-02-01;427.335.320.073.647;116.518.661.972.693;0.147785619313949;Office Supplies;Central
2016-10-18;75.935.982.066.488;-209.050.370.358.112;0.233881284134645;Furniture;Central
2016-08-17;573.086.666.248.385;-117.356.198.501.494;0.163406825607434;Furniture;East
2016-04-04;713.557.517.135.834;-164.604.256.187.278;0.217735994639604;Furniture;East
2017-01-11;769.807.143.616.582;-882.980.195.060.516;0.26082661107287;Office Supplies;West
2017-04-28;767.526.649.870.619;-334.058.965.354.448;0.314625052314135;Furniture;Central
2015-12-05;447.982.001.599.087;5.531.971.822.954;0.120771002131216;Technology;Central
2017-09-15;791.458.471.274.248;-165.411.320.712.693;0.317473116908382;Office Supplies;Central
2014-06-17;139.908.072.550.106;122.949.732.615.086;0.0737964193771104;Office Supplies;South
2016-03-02;426.831.133.147.504;-700.625.197.760.187;0.172784415983247;Furniture;East
2014-05-01;291.278.482.786.484;190.488.008.348.267;0.0877033572716161;Office Supplies;Central
2014-03-18;212.556.209.648.443;-967.604.910.674.223;0.0971323962136283;Furniture;West
2016-07-18;71.010.201.004.478;178.793.928.542.603;0.206038698227051;Technology;Central
2017-10-29;104.900.048.764.421;-291.923.238.244.655;0.206882245429831;Furniture;East
2015-08-03;28.616.908.143.383;-262.727.415.628.321;0.131145374254469;Furniture;South
2014-11-13;158.700.782.688.307;127.596.603.163.888;0.0705982076339115;Office Supplies;West
2014-03-09;251.663.319.461.772;456.213.723.292.494;0.0794465229133167;Technology;East
2017-06-18;119.516.929.344.097;-127.397.743.533.057;0.337525623995416;Technology;South
2014-06-11;254.075.462.002.941;330.545.092.549.367;0.0563401011264237;Office Supplies;Central
2015-05-19;377.084.964.598.041;177.321.222.718.692;0.0806660983926364;Office Supplies;East
2014-02-10;231.131.118.667.028;306.029.057.099.884;0.0601001719984103;Technology;Central
2016-04-17;576.038.141.116.572;-878.014.972.024.389;0.162114789474911;Furniture;East
2015-01-30;252.475.280.771.734;555.273.150.806.188;0.124209933154792;Office Supplies;Central
2016-06-21;52.665.878.062.982;722.371.038.267.069;0.169289730438782;Technology;Central
2017-08-17;108.647.375.490.269;-429.911.914.120.156;0.298607239356465;Furniture;South
2016-03-18;523.884.503.667.932;-475.228.031.227.732;0.222104494949847;Technology;West
2015-04-16;314.327.513.891.521;404.121.967.247.777;0.129948779553453;Office Supplies;South
2014-11-30;131.993.876.310.865;125.418.685.533.696;0.0763349485903928;Office Supplies;West
2014-11-13;139.889.843.462.461;-328.261.311.807.777;0.0822988691341384;Furniture;South
2017-05-05;103.582.335.440.032;-367.753.360.731.605;0.282977154268532;Furniture;West
2016-02-18;496.912.670.122.147;96.249.807.028.823;0.208428934188416;Technology;West
2016-10-03;76.926.361.878.772;-140.882.411.700.681;0.189352519046859;Furniture;West
2017-09-11;927.702.804.165.681;-906.399.859.610.149;0.29636363566249;Technology;West
2016-07-25;792.625.157.256.182;-874.096.856.468.367;0.226348696856497;Office Supplies;East
2015-10-28;463.432.793.211.073;-134.903.738.119.806;0.133209600131209;Office Supplies;West
2014-09-07;265.468.486.345.361;321.502.627.598.369;0.0616298903326993;Furniture;Central
2015-10-12;497.885.298.612.353;14.236.878.018.147;0.100676582723033;Office Supplies;Central
2014-10-31;232.617.231.275.081;276.370.598.651.043;0.0524470616252788;Office Supplies;West
2017-02-13;111.642.973.565.137;-345.333.371.043.663;0.224497623927801;Furniture;East
2014-10-03;101.373.437.597.529;-34.572.457.357.674;0.0830054017901381;Furniture;South
2016-07-09;726.209.474.492.817;-162.709.554.690.724;0.216695169314128;Furniture;East
2017-05-22;891.086.934.024.089;-404.041.666.188.748;0.327887866758392;Furniture;East
2014-08-23;213.806.764.493.675;183.114.471.317.514;0.0942176245662087;Office Supplies;East
2015-06-01;317.369.827.535.541;164.612.013.457.253;0.0816121678607359;Office Supplies;Central
2017-03-02;794.992.455.152.101;-274.842.060.500.441;0.267248290243171;Furniture;Central
2015-10-19;281.535.798.182.663;132.874.225.786.042;0.141675990874246;Technology;West
2015-07-29;486.115.184.297.854;498.560.348.854.114;0.106820055529735;Technology;South
2014-01-22;289.421.186.434.578;-941.199.635.554.607;0.0976902540003311;Furniture;West
2016-05-08;497.636.905.213.503;-901.791.771.646.081;0.178635074020479;Furniture;South
2016-08-26;489.035.825.100.139;-262.404.067.841.915;0.167812074048365;Office Supplies;West
2014-07-13;293.539.881.882.876;195.782.198.052.272;0.0704808916153722;Office Supplies;Central
2015-04-13;412.865.340.080.999;-345.366.021.352.214;0.101883245380454;Furniture;Central
2016-03-08;791.196.825.284.893;-169.150.167.888.451;0.213242416477278;Furniture;South
2017-01-08;736.326.281.754.009;-108.567.620.785.993;0.25614143043278;Office Supplies;Central
2014-10-13;204.353.844.381.544;-105.358.946.402.672;0.0899939350605761;Furniture;East
2014-05-08;236.590.126.121.223;263.343.246.862.424;0.0778315136068078;Furniture;Central
2015-03-09;462.531.441.518.228;182.067.851.362.081;0.0982263364342147;Office Supplies;West
2015-07-08;490.411.558.957.355;741.534.288.392.847;0.106898294306367;Office Supplies;South
2015-07-23;263.316.343.761.493;148.489.434.951.631;0.123316752827779;Office Supplies;Central
2014-05-20;198.739.226.871.442;189.269.169.725.993;0.0990849227766795;Office Supplies;East
2017-09-23;94.299.499.506.758;-284.230.541.027.427;0.240852813684699;Furniture;South
2014-01-30;190.267.715.372.659;273.969.033.865.645;0.0661172111824806;Technology;South
